D_id,G_id,paper,sentence,cre_Cause-associated,cre_Appositive,cre_In-patient,odds_ratio_count,spacy_ore,openie_ore,tagore_positive,tagore_mutation,tagore_mutations,tagore_glof,gpt_paper,gpt_triplet
MESH:D001321,2298,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,11202,1,1,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D001321,23259,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,114792,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,4697,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,81491,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,55599,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,2525,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,196500,1,1,0,0,0,0,0,0,6,0,0,0,1,9
MESH:D001321,28992,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,79135,1,1,0,0,0,0,0,0,8,3,0,0,1,9
MESH:D001321,51185,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,5738,1,1,0,0,0,0,0,0,7,0,0,0,1,10
MESH:D001321,6204,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,5452,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D001321,27034,1,1,0,0,0,0,0,0,7,5,0,0,1,8
MESH:D001321,55638,1,1,0,0,0,0,0,0,7,0,0,0,1,13
MESH:D001321,208,1,1,0,0,0,0,0,0,4,0,0,0,1,7
MESH:D001321,2494,1,1,0,0,0,0,0,0,8,0,0,0,1,16
MESH:D001321,27020,1,1,0,0,0,0,0,0,4,0,0,0,1,6
MESH:D001321,158866,1,1,0,0,0,0,0,0,12,3,0,1,1,17
MESH:D001321,26100,1,1,0,0,0,0,0,0,24,0,0,0,1,26
MESH:D001321,56956,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,84709,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,57626,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,6497,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,8891,1,1,0,0,0,0,0,0,0,2,0,0,1,5
MESH:D001321,150465,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,4621,1,1,0,0,0,0,0,0,6,0,0,0,1,12
MESH:D001321,1992,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,55733,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,3115,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,55259,1,1,0,0,0,0,0,0,3,0,0,0,1,3
MESH:D001321,51317,1,1,0,0,0,0,0,0,8,5,1,1,1,10
MESH:D001321,386653,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D001321,7001,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,7189,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,8737,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,696,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,55857,1,1,0,0,0,0,0,0,8,0,0,0,1,8
MESH:D001321,644524,1,1,0,0,0,0,0,0,8,0,0,0,1,10
MESH:D001321,203076,1,1,0,0,0,0,0,0,8,0,0,0,1,9
MESH:D001321,79441,1,1,0,0,0,0,0,0,8,0,0,0,1,10
MESH:D001321,4821,1,1,0,0,0,0,0,0,9,0,0,0,1,11
MESH:D001321,27237,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D001321,11019,1,1,0,0,0,0,0,0,4,0,0,0,1,9
MESH:D001321,57102,1,1,0,0,0,0,0,0,7,1,0,0,1,7
MESH:D001321,147040,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,51133,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,79734,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,154881,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D001321,115207,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D001321,79047,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,1896,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,60678,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,54345,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,3226,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,124842,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,121256,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,2158,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,7133,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,4994,1,1,0,0,0,0,0,0,1,0,0,0,1,7
MESH:D001321,22981,1,1,0,0,0,0,0,0,2,0,0,0,1,8
MESH:D001321,58512,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,23075,1,1,0,0,0,0,0,0,6,3,0,0,1,10
MESH:D001321,81,1,1,0,0,0,0,0,0,11,8,0,0,1,14
MESH:D001321,2897,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,7415,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D001321,1447,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,22845,1,1,0,0,0,0,0,0,4,0,0,0,1,8
MESH:D001321,220202,1,1,0,0,0,0,0,0,5,3,0,0,1,13
MESH:D001321,3822,1,1,0,0,0,0,0,0,8,0,0,0,1,13
MESH:D001321,9437,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,2252,1,1,0,0,0,0,0,0,6,0,0,0,1,11
MESH:D001321,23373,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,55486,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,6239,1,1,0,0,0,0,0,0,2,0,0,0,1,2
MESH:D001321,7419,1,1,0,0,0,0,0,0,2,2,1,1,1,9
MESH:D001321,2081,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,284,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,10178,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,93034,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D001321,10969,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,9464,1,1,0,0,0,0,0,0,4,0,0,0,1,12
MESH:D001321,122553,1,1,0,0,0,0,0,0,9,5,0,0,1,10
MESH:D001321,25852,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D001321,9025,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D001321,7126,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,4509,1,1,0,0,0,0,0,0,2,2,0,0,1,5
MESH:D001321,5813,1,1,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D001321,7141,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,11332,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,79684,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,51231,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D001321,54734,1,1,0,0,0,0,0,0,2,4,0,0,1,9
MESH:D001321,5364,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,170572,1,1,0,0,0,0,0,0,12,0,0,0,1,16
MESH:D001321,416,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,1629,1,1,0,0,0,0,0,0,4,2,0,0,1,9
MESH:D001321,196541,1,1,0,0,0,0,0,0,4,2,0,0,1,7
MESH:D001321,23358,1,1,0,0,0,0,0,0,4,1,0,0,1,7
MESH:D001321,203522,1,1,0,0,0,0,0,0,2,0,0,0,1,7
MESH:D001321,27336,1,1,0,0,0,0,0,0,3,0,0,0,1,8
MESH:D001321,403282,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,55830,1,1,0,0,0,0,0,0,5,0,0,0,1,10
MESH:D001321,347365,1,1,0,0,0,0,0,0,4,0,0,0,1,11
MESH:D001321,283219,1,1,0,0,0,0,0,0,4,0,0,0,1,5
MESH:D001321,58510,1,1,0,0,0,0,0,0,6,0,0,0,1,7
MESH:D001321,23741,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,163126,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,5792,1,1,0,0,0,0,0,0,4,0,0,0,1,4
MESH:D001321,54518,1,1,0,0,0,0,0,0,2,1,0,0,1,5
MESH:D001321,54986,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,23469,1,1,0,0,0,0,0,0,2,1,0,0,1,7
MESH:D001321,9969,1,1,0,0,0,0,0,0,1,1,0,0,1,6
MESH:D001321,4109,1,1,0,0,0,0,0,0,2,0,0,0,1,8
MESH:D001321,55805,1,1,0,0,0,0,0,0,1,0,0,0,1,7
MESH:D001321,4688,1,1,0,0,0,0,0,0,1,0,0,0,1,9
MESH:D001321,3743,1,1,0,0,0,0,0,0,6,0,0,0,1,6
MESH:D001321,22858,1,1,0,0,0,0,0,0,0,0,0,0,1,10
MESH:D001321,137814,1,1,0,0,0,0,0,0,0,2,0,1,1,3
MESH:D001321,731,1,1,0,0,0,0,0,0,2,0,0,0,1,8
MESH:D001321,55016,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,400569,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,10111,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,9373,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,134218,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,653,1,1,0,0,0,0,0,0,5,0,0,0,1,6
MESH:D001321,57616,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,3848,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D001321,9075,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,9076,1,1,0,0,0,0,0,0,0,0,0,0,1,6
MESH:D001321,196996,1,1,0,0,0,0,0,0,4,0,0,0,1,7
MESH:D001321,8027,1,1,0,0,0,0,0,0,6,0,0,0,1,7
MESH:D001321,2916,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D001321,84620,1,1,0,0,0,0,0,0,5,0,0,0,1,7
MESH:D001321,57624,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D001321,23568,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4628,1,1,0,0,0,0,0,0,5,1,0,0,1,8
MESH:D001321,4643,1,1,0,0,0,0,0,0,6,0,0,0,1,8
MESH:D001321,7106,1,1,0,0,0,0,0,0,5,0,0,0,1,8
MESH:D001321,79783,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D001321,54882,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,3835,1,1,0,0,0,0,0,0,4,1,0,0,1,5
MESH:D001321,7201,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,4291,1,1,0,0,0,0,0,0,4,0,0,0,1,7
MESH:D001321,5544,1,1,0,0,0,0,0,0,1,1,0,0,1,12
MESH:D001321,5862,1,1,0,0,0,0,0,0,0,1,0,0,1,5
MESH:D001321,6550,1,1,0,0,0,0,0,0,7,0,0,0,1,7
MESH:D001321,7984,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,343170,1,1,0,0,0,0,0,0,1,0,0,0,1,6
MESH:D001321,6737,1,1,0,0,0,0,0,0,1,0,0,0,1,8
MESH:D001321,25865,1,1,0,0,0,0,0,0,4,0,0,0,1,10
MESH:D001321,57664,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,22990,1,1,0,0,0,0,0,0,1,0,0,0,1,9
MESH:D001321,5962,1,1,0,0,0,0,0,0,3,0,0,0,1,3
MESH:D001321,6192,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,9407,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,27040,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,726,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,867,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,9928,1,1,0,0,0,0,0,0,3,0,0,0,1,8
MESH:D001321,140683,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,10023,1,1,0,0,0,0,0,0,5,0,0,0,1,10
MESH:D001321,94025,1,1,0,0,0,0,0,0,3,0,0,0,1,7
MESH:D001321,23262,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,389549,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,6283,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,5566,1,1,0,0,0,0,0,0,2,1,0,0,1,9
MESH:D001321,4123,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,3052,1,1,0,0,0,0,0,0,4,0,0,0,1,9
MESH:D001321,7056,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,170482,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D001321,3563,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,911,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,6238,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,3483,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D001321,8874,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,5463,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,8161,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,29035,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,5734,1,1,0,0,0,0,0,0,2,0,0,0,1,2
MESH:D001321,1601,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D001321,4493,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,9028,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,30846,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,79753,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,284217,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,51059,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,80725,1,1,0,0,0,0,0,0,2,0,0,0,1,8
MESH:D001321,145741,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D001321,100287932,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,7402,1,1,0,0,0,0,0,0,3,0,0,0,1,13
MESH:D001321,83692,1,1,0,0,0,0,0,0,9,0,0,0,1,10
MESH:D001321,53407,1,1,0,0,0,0,0,0,4,0,0,0,1,6
MESH:D001321,8036,1,1,0,0,0,0,0,0,5,4,0,0,1,7
MESH:D001321,10512,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,4090,1,1,0,0,0,0,0,0,4,0,0,0,1,8
MESH:D001321,8550,1,1,0,0,0,0,0,0,2,0,0,1,1,11
MESH:D001321,80724,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,124,1,1,0,0,0,0,0,0,3,0,0,0,1,3
MESH:D001321,130,1,1,0,0,0,0,0,0,4,0,0,0,1,4
MESH:D001321,127,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D001321,126,1,1,0,0,0,0,0,0,5,0,0,0,1,5
MESH:D001321,2747,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,3854,1,1,0,0,0,0,0,0,2,0,0,0,1,6
MESH:D001321,200315,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,27350,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,10518,1,1,0,0,0,0,0,0,0,0,0,0,1,7
MESH:D001321,27071,1,1,0,0,0,0,0,0,0,0,0,0,1,6
MESH:D001321,1890,1,1,0,0,0,0,0,0,0,0,0,0,1,7
MESH:D001321,29957,1,1,0,0,0,0,0,0,2,0,0,0,1,6
MESH:D001321,9016,1,1,0,0,0,0,0,0,2,0,0,0,1,8
MESH:D001321,10128,1,1,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D001321,131118,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,343413,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D001321,9169,1,1,0,0,0,0,0,0,0,0,0,0,1,6
MESH:D001321,26065,1,1,0,0,0,0,0,0,0,0,0,0,1,7
MESH:D001321,6732,1,1,0,0,0,0,0,0,2,0,0,0,1,11
MESH:D001321,3554,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,10972,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,30008,1,1,0,0,0,0,0,0,5,0,0,0,1,10
MESH:D001321,25864,1,1,0,0,0,0,0,0,1,0,0,0,1,8
MESH:D001321,5174,1,1,0,0,0,0,0,0,6,0,0,0,1,14
MESH:D001321,4034,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,83852,1,1,0,0,0,0,0,0,3,0,0,0,1,12
MESH:D001321,22847,1,1,0,0,0,0,0,0,2,0,0,0,1,7
MESH:D001321,29930,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,55808,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,57633,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,2581,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,55122,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,143282,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D001321,80036,1,1,0,0,0,0,0,0,2,0,0,0,1,6
MESH:D001321,55704,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,6311,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D001321,2295,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D001321,91612,1,1,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D001321,4522,1,1,0,0,0,0,0,0,4,0,0,0,1,5
MESH:D001321,375318,1,1,0,0,0,0,0,0,2,0,0,0,1,7
MESH:D001321,7100,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,9377,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D001321,23400,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,11188,1,1,0,0,0,0,0,0,0,0,0,0,1,6
MESH:D001321,929,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,9338,1,1,0,0,0,0,0,0,2,0,0,3,1,3
MESH:D001321,5172,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,473,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,9990,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,2153,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,1109,1,1,0,0,0,0,0,0,4,0,0,0,1,7
MESH:D001321,10394,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,4040,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,6093,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D001321,133584,1,1,0,0,0,0,0,0,4,0,0,0,1,5
MESH:D001321,123624,1,1,0,0,0,0,0,0,7,0,0,0,1,7
MESH:D001321,51201,1,1,0,0,0,0,0,0,4,0,0,0,1,5
MESH:D001321,92017,1,1,0,0,0,0,0,0,3,0,0,0,1,3
MESH:D001321,84148,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D001321,1196,1,1,0,0,0,0,0,0,0,0,0,0,1,8
MESH:D001321,10533,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,3375,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4017,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D001321,1107,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4913,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,3316,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,26339,1,1,0,0,0,0,0,0,1,0,0,0,1,9
MESH:D001321,128360,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,2268,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,6649,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,7764,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,10308,1,1,0,0,0,0,0,0,3,0,0,0,1,7
MESH:D001321,51299,1,1,0,0,0,0,0,0,4,0,0,0,1,9
MESH:D001321,10457,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D001321,27043,1,1,0,0,0,0,0,0,3,0,0,0,1,7
MESH:D001321,133418,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,26188,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,57448,1,1,0,0,0,0,0,0,4,0,0,0,1,5
MESH:D001321,55206,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,7518,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,3113,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,10938,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4143,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,80863,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,284521,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,657,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,11155,1,1,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D001321,6240,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,4848,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,80731,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,2784,1,1,0,0,0,0,0,0,4,0,0,0,1,4
MESH:D001321,7490,1,1,0,0,0,0,0,0,4,0,0,0,1,4
MESH:D001321,859,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,10951,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,3111,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,56994,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,26227,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,3620,1,1,0,0,0,0,0,0,0,0,0,0,1,8
MESH:D001321,25932,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,60490,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,7050,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,2182,1,1,0,0,0,0,0,0,2,1,0,0,1,6
MESH:D001321,5077,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4135,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,117143,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,57649,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,6018,1,1,0,0,0,0,0,0,4,0,0,0,1,4
MESH:D001321,949,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4321,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,3628,1,1,0,0,0,0,0,0,4,0,0,0,1,5
MESH:D001321,5294,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D001321,84932,1,1,0,0,0,0,0,0,3,0,0,0,1,7
MESH:D001321,1010,1,1,0,0,0,0,0,0,4,0,0,0,1,7
MESH:D001321,56131,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,1016,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,1005,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D001321,93166,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,337,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4862,1,1,0,0,0,0,0,0,6,0,0,0,1,10
MESH:D001321,641339,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,56288,1,1,0,0,0,0,0,0,2,0,0,0,1,9
MESH:D001321,79863,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,25825,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,2044,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,9949,1,1,0,0,0,0,0,0,3,0,0,1,1,3
MESH:D001321,6650,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,6383,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,1528,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D001321,3336,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,4947,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,114034,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,154796,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,7257,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D001321,79628,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D001321,8884,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D001321,708,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,3346,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D001321,359787,1,1,0,0,0,0,0,0,0,0,0,0,1,6
MESH:D001321,6856,1,1,0,0,0,0,0,0,1,1,0,0,1,3
MESH:D001321,6733,1,1,0,0,0,0,0,0,1,1,0,0,1,3
MESH:D001321,117,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D001321,26472,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,328,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,9337,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,91624,1,1,0,0,0,0,0,0,6,3,0,0,1,15
MESH:D001321,2547,1,1,0,0,0,0,0,0,1,0,0,0,1,8
MESH:D001321,170692,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,56160,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D001321,54165,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D001321,80316,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D001321,25798,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D001321,6742,1,1,0,0,0,0,0,0,2,6,0,0,1,12
MESH:D001321,2705,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D001321,1947,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D001321,8578,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D001321,4782,1,1,0,0,0,0,0,0,0,0,0,0,0,0
